vegetable_price_id;discount;valid_until
14226;1.09;2023-11-02T18:57:30+00:00
14242;0.71;2023-08-31T13:12:33+00:00
14247;0.14;2023-09-28T07:26:44+00:00
14254;0.44;2023-06-13T15:52:32+00:00
14256;0.1;2023-11-23T19:28:35+00:00
14264;0.91;2023-07-12T09:03:45+00:00
14265;0.03;2023-08-26T04:05:23+00:00
14270;0.83;2023-09-18T15:02:37+00:00
14271;0.03;2023-08-28T06:03:15+00:00
14273;0.01;2023-06-24T05:47:07+00:00
14278;0.13;2023-11-29T22:23:41+00:00
14287;0.36;2023-11-20T20:58:12+00:00
14288;0.18;2023-08-24T03:49:31+00:00
14291;0.2;2023-10-13T11:49:36+00:00
14292;0.88;2023-11-21T05:20:55+00:00
14296;0.47;2023-09-01T02:18:55+00:00
14300;0.35;2023-06-11T04:55:32+00:00
14303;0.98;2023-06-16T18:14:41+00:00
14314;0.32;2023-05-18T02:09:02+00:00
14316;0.25;2023-07-16T01:32:15+00:00
14318;0.56;2023-07-11T23:22:02+00:00
14326;0.1;2023-08-22T08:19:44+00:00
14329;0.56;2023-11-12T16:22:20+00:00
14338;0.08;2023-11-25T03:11:44+00:00
14346;0.0;2023-10-20T19:18:09+00:00
14347;0.02;2023-06-17T02:00:26+00:00
14349;0.42;2023-07-26T13:02:06+00:00
14351;0.07;2023-11-01T06:05:31+00:00
14353;0.28;2023-05-02T00:59:51+00:00
14357;0.34;2023-08-24T09:49:09+00:00
14358;0.25;2023-05-07T07:10:25+00:00
14359;0.18;2023-08-06T02:13:19+00:00
14361;0.09;2023-09-05T03:36:30+00:00
14375;1.18;2023-07-26T00:35:53+00:00
14377;0.01;2023-10-14T02:56:29+00:00
14378;0.48;2023-09-27T22:03:23+00:00
14385;0.29;2023-08-10T11:03:35+00:00
14389;0.29;2023-11-19T17:27:23+00:00
14393;0.31;2023-11-20T14:52:12+00:00
14398;0.69;2023-11-07T07:59:08+00:00
14401;0.42;2023-11-30T17:01:36+00:00
14402;0.03;2023-05-02T21:31:37+00:00
14409;0.07;2023-05-21T22:51:41+00:00
14412;0.79;2023-08-18T16:32:01+00:00
14423;0.09;2023-09-30T13:03:07+00:00
14439;0.28;2023-06-24T08:29:22+00:00
14446;0.19;2023-10-10T02:10:55+00:00
14449;1.02;2023-11-06T15:36:51+00:00
14451;0.12;2023-08-28T03:48:32+00:00
14453;0.17;2023-07-13T01:28:32+00:00
14458;0.92;2023-05-02T05:10:02+00:00
14459;0.75;2023-11-06T03:42:14+00:00
14464;0.09;2023-08-30T17:52:58+00:00
14474;0.03;2023-06-24T17:46:03+00:00
14476;0.21;2023-09-18T18:45:30+00:00
14477;0.22;2023-08-07T01:53:26+00:00
14484;0.0;2023-11-09T17:57:12+00:00
14504;0.65;2023-10-09T08:33:32+00:00
14507;0.2;2023-08-18T04:05:12+00:00
14510;0.21;2023-07-27T17:44:39+00:00
14521;0.17;2023-09-15T07:10:40+00:00
14527;0.06;2023-11-10T07:41:29+00:00
14531;0.0;2023-08-30T15:17:26+00:00
14532;0.13;2023-11-09T15:21:58+00:00
14538;0.27;2023-09-20T10:29:59+00:00
14544;0.31;2023-05-16T00:45:07+00:00
14545;0.21;2023-08-11T23:40:24+00:00
14547;0.36;2023-08-07T20:30:52+00:00
14549;0.25;2023-11-12T22:50:39+00:00
14551;0.15;2023-10-10T05:47:39+00:00
14561;0.25;2023-08-21T01:53:25+00:00
14581;0.23;2023-09-10T10:27:18+00:00
14594;0.02;2023-05-21T17:03:27+00:00
14604;0.13;2023-06-01T07:05:46+00:00
14610;0.29;2023-10-29T09:22:57+00:00
14614;0.04;2023-07-15T21:44:54+00:00
14617;0.48;2023-07-17T06:24:18+00:00
14620;0.09;2023-08-14T08:15:40+00:00
14622;0.16;2023-09-16T04:52:22+00:00
14629;0.16;2023-05-15T11:51:34+00:00
14638;0.07;2023-06-15T02:50:16+00:00
14646;0.08;2023-08-05T03:47:18+00:00
14648;0.07;2023-08-03T01:51:25+00:00
14649;0.4;2023-10-08T09:01:57+00:00
14650;0.2;2023-07-20T06:11:57+00:00
14651;0.18;2023-09-14T17:53:39+00:00
14654;0.26;2023-08-25T12:35:30+00:00
14666;0.3;2023-06-19T11:24:36+00:00
14671;0.06;2023-06-21T12:11:41+00:00
14675;0.58;2023-05-31T23:03:00+00:00
14677;0.12;2023-05-04T23:41:28+00:00
14682;0.38;2023-08-19T22:38:29+00:00
14683;0.02;2023-05-16T02:01:52+00:00
14684;0.15;2023-06-09T07:38:22+00:00
14685;0.09;2023-10-12T16:10:28+00:00
14689;0.35;2023-11-21T04:02:41+00:00
14690;0.36;2023-05-22T04:02:09+00:00
14703;0.01;2023-06-14T07:19:33+00:00
14709;0.05;2023-09-05T12:11:56+00:00
14711;0.45;2023-09-15T02:08:36+00:00
14712;0.2;2023-05-17T22:46:41+00:00
14718;0.79;2023-06-16T23:46:35+00:00
14729;1.2;2023-08-01T03:58:35+00:00
14733;0.27;2023-11-07T14:32:38+00:00
14735;0.03;2023-09-16T14:44:43+00:00
14741;0.88;2023-05-31T10:50:38+00:00
14749;0.51;2023-07-23T16:15:17+00:00
14761;0.01;2023-11-30T04:07:23+00:00
14762;0.24;2023-06-24T08:01:31+00:00
14763;0.32;2023-11-23T19:15:19+00:00
14775;0.22;2023-10-25T02:29:52+00:00
14778;0.45;2023-05-04T02:45:32+00:00
14781;0.01;2023-09-22T09:58:59+00:00
14798;0.74;2023-09-08T15:34:50+00:00
14801;0.93;2023-08-30T18:46:36+00:00
14803;0.54;2023-07-02T10:28:57+00:00
14804;0.67;2023-09-06T03:32:31+00:00
14805;1.01;2023-10-30T03:06:37+00:00
14810;0.18;2023-11-15T02:01:04+00:00
14812;0.55;2023-09-14T09:07:51+00:00
14822;0.83;2023-06-23T07:45:31+00:00
14823;0.32;2023-09-01T10:31:56+00:00
14827;0.2;2023-07-15T13:39:38+00:00
14828;0.48;2023-05-17T01:12:41+00:00
14829;0.15;2023-10-29T00:40:07+00:00
14830;0.41;2023-07-16T09:03:16+00:00
14836;0.15;2023-07-13T18:08:55+00:00
14837;0.9;2023-06-23T16:54:35+00:00
14841;0.26;2023-11-30T07:23:35+00:00
14842;0.52;2023-05-26T05:55:25+00:00
14847;0.18;2023-11-20T20:36:42+00:00
14850;0.24;2023-07-26T12:39:14+00:00
14854;0.37;2023-10-25T08:24:34+00:00
14855;0.78;2023-09-14T22:27:38+00:00
14865;0.76;2023-08-17T20:32:01+00:00
14867;0.35;2023-10-14T19:17:06+00:00
14868;0.65;2023-07-27T09:04:00+00:00
14869;1.14;2023-05-05T22:56:12+00:00
14875;0.43;2023-09-09T05:07:50+00:00
14877;0.97;2023-06-03T15:47:40+00:00
14878;0.03;2023-11-04T09:46:18+00:00
14880;0.72;2023-06-04T06:04:11+00:00
14881;0.07;2023-06-27T13:28:45+00:00
14882;0.17;2023-07-09T06:15:21+00:00
14885;1.14;2023-06-03T11:30:16+00:00
14898;0.3;2023-06-03T14:42:12+00:00
14900;0.99;2023-06-11T21:56:35+00:00
14911;0.27;2023-06-19T01:11:48+00:00
14913;0.53;2023-07-15T21:07:53+00:00
14915;0.28;2023-09-01T01:07:56+00:00
14921;0.02;2023-09-04T06:25:51+00:00
14933;0.66;2023-09-06T21:17:46+00:00
14937;0.57;2023-06-16T19:51:50+00:00
14938;0.01;2023-08-27T06:50:36+00:00
14942;0.27;2023-07-04T21:20:01+00:00
14943;0.61;2023-09-23T20:27:58+00:00
14944;0.04;2023-05-23T05:48:32+00:00
14945;0.32;2023-10-02T15:40:12+00:00
14949;0.18;2023-09-02T18:18:29+00:00
14951;0.17;2023-08-06T17:52:05+00:00
14958;0.0;2023-06-06T09:24:56+00:00
14959;0.06;2023-09-12T15:03:39+00:00
14963;0.32;2023-10-30T06:38:06+00:00
14965;0.4;2023-08-19T23:38:14+00:00
14977;0.77;2023-07-11T04:17:51+00:00
14978;0.7;2023-06-21T16:51:03+00:00
14987;0.07;2023-06-19T17:02:50+00:00
14990;0.27;2023-08-19T04:51:29+00:00
14993;0.31;2023-09-07T10:18:55+00:00
14994;0.24;2023-08-14T07:19:46+00:00
14996;0.39;2023-10-04T08:17:31+00:00
14997;0.12;2023-09-04T05:14:42+00:00
15015;0.14;2023-10-23T16:36:55+00:00
15018;1.06;2023-11-03T13:01:45+00:00
15021;0.85;2023-11-08T19:50:53+00:00
15027;0.12;2023-06-14T06:38:31+00:00
15029;0.22;2023-06-22T20:47:32+00:00
15032;0.38;2023-08-07T01:03:52+00:00
15038;0.49;2023-05-26T09:37:49+00:00
15045;0.49;2023-08-04T09:52:04+00:00
15051;0.06;2023-07-24T22:35:37+00:00
15066;0.96;2023-07-21T08:26:55+00:00
15069;0.03;2023-09-29T01:45:37+00:00
15074;0.54;2023-11-20T19:13:51+00:00
15075;0.13;2023-08-29T07:16:31+00:00
15080;0.02;2023-05-16T07:44:50+00:00
15082;0.09;2023-09-13T11:33:20+00:00
15084;0.23;2023-09-11T01:01:26+00:00
15089;0.49;2023-11-04T09:52:19+00:00
15093;0.21;2023-11-17T23:31:11+00:00
15097;0.43;2023-05-10T15:38:00+00:00
15098;0.14;2023-10-25T00:37:09+00:00
15114;0.09;2023-09-06T21:47:37+00:00
15122;0.02;2023-07-08T19:57:22+00:00
15132;0.38;2023-08-23T15:26:05+00:00
15136;0.59;2023-08-12T20:46:17+00:00
15152;0.71;2023-08-23T06:01:28+00:00
15154;0.19;2023-08-17T22:33:11+00:00
15155;0.7;2023-11-03T10:46:55+00:00
15158;0.07;2023-09-02T09:35:29+00:00
15159;0.43;2023-05-17T10:42:38+00:00
15161;0.03;2023-10-14T10:50:31+00:00
15164;0.5;2023-07-31T21:36:20+00:00
15171;0.17;2023-05-13T14:01:01+00:00
15172;0.23;2023-09-16T20:14:34+00:00
15180;0.29;2023-11-19T13:38:15+00:00
15184;0.49;2023-08-04T00:05:59+00:00
15187;0.1;2023-11-27T12:54:10+00:00
15209;0.11;2023-07-15T01:35:26+00:00
15217;0.44;2023-07-05T18:11:02+00:00
15219;0.22;2023-10-29T16:51:00+00:00
15234;0.33;2023-11-18T03:58:10+00:00
15236;0.17;2023-10-03T14:59:47+00:00
15243;0.6;2023-09-20T18:21:30+00:00
15245;0.41;2023-05-31T10:36:27+00:00
15251;0.17;2023-07-30T03:15:20+00:00
15252;0.08;2023-11-19T20:50:01+00:00
15266;0.82;2023-06-13T17:54:42+00:00
15277;0.39;2023-10-13T07:05:28+00:00
15279;0.22;2023-11-27T12:00:50+00:00
15282;0.0;2023-09-30T05:51:44+00:00
15286;0.12;2023-11-06T10:09:56+00:00
15294;0.37;2023-05-19T02:59:44+00:00
15308;0.27;2023-08-19T00:24:56+00:00
15309;0.52;2023-06-23T17:38:47+00:00
15315;0.14;2023-09-01T15:28:18+00:00
15316;0.28;2023-09-03T11:31:05+00:00
15319;0.21;2023-09-11T23:58:06+00:00
15324;0.3;2023-08-21T07:45:25+00:00
15325;0.27;2023-10-08T14:26:32+00:00
15333;0.69;2023-10-18T08:17:41+00:00
15344;0.18;2023-08-16T05:31:55+00:00
15350;0.07;2023-07-26T09:00:40+00:00
15355;0.17;2023-07-20T03:47:21+00:00
15358;0.35;2023-11-12T18:50:26+00:00
15359;0.52;2023-05-15T12:33:52+00:00
15360;0.01;2023-05-06T19:34:12+00:00
15368;0.35;2023-06-20T02:47:40+00:00
15371;0.12;2023-10-01T09:33:53+00:00
15380;0.02;2023-09-06T18:46:42+00:00
15382;0.47;2023-08-22T08:41:31+00:00
15383;0.16;2023-05-13T09:02:16+00:00
15386;0.08;2023-09-11T00:46:05+00:00
15402;0.18;2023-11-17T13:14:06+00:00
15403;0.12;2023-06-08T07:24:46+00:00
15408;0.84;2023-07-27T15:14:18+00:00
15414;0.93;2023-08-07T01:47:57+00:00
15415;0.44;2023-11-26T05:26:24+00:00
15418;0.58;2023-11-05T02:58:09+00:00
15425;0.12;2023-07-21T20:54:34+00:00
15426;0.14;2023-10-24T18:08:43+00:00
15427;0.42;2023-10-24T12:49:37+00:00
15428;0.12;2023-06-27T07:57:27+00:00
15429;0.5;2023-11-14T06:45:21+00:00
15442;0.04;2023-05-10T08:28:34+00:00
15443;0.06;2023-06-08T08:14:24+00:00
15459;0.28;2023-09-19T01:37:59+00:00
15466;0.74;2023-11-03T06:38:48+00:00
15476;0.25;2023-06-04T19:48:04+00:00
15479;0.2;2023-10-28T05:18:14+00:00
15480;0.09;2023-08-23T04:07:12+00:00
15483;0.41;2023-08-18T03:03:17+00:00
15488;0.47;2023-06-17T20:24:15+00:00
15489;0.5;2023-11-18T22:01:22+00:00
15490;0.17;2023-06-02T11:37:33+00:00
15495;0.54;2023-10-21T20:06:41+00:00
15496;0.56;2023-10-10T15:01:16+00:00
15498;0.26;2023-11-12T06:50:52+00:00
15504;0.22;2023-10-09T12:19:51+00:00
15511;0.14;2023-11-02T11:18:46+00:00
15512;0.14;2023-11-22T20:11:17+00:00
15514;0.61;2023-09-15T20:12:31+00:00
15517;0.68;2023-10-01T21:31:57+00:00
15523;1.09;2023-05-10T18:00:14+00:00
15528;0.17;2023-11-13T10:50:48+00:00
15529;0.29;2023-09-11T03:09:46+00:00
15531;0.02;2023-10-22T08:29:32+00:00
15538;0.07;2023-11-16T18:36:35+00:00
15539;0.17;2023-09-06T20:53:04+00:00
15540;0.05;2023-06-07T22:20:46+00:00
15548;0.24;2023-08-15T05:53:32+00:00
15554;0.12;2023-08-29T20:32:23+00:00
15555;0.11;2023-09-12T00:37:33+00:00
15556;0.46;2023-07-26T03:14:51+00:00
15559;0.44;2023-09-21T17:11:32+00:00
15560;0.3;2023-07-13T09:53:40+00:00
15571;0.39;2023-07-13T11:58:53+00:00
15572;0.33;2023-09-03T04:59:50+00:00
15577;0.52;2023-06-21T06:14:44+00:00
15578;0.09;2023-07-15T11:21:53+00:00
15579;0.43;2023-06-11T19:47:25+00:00
15587;0.75;2023-06-25T21:59:50+00:00
15590;0.27;2023-08-24T04:41:57+00:00
15592;0.06;2023-11-22T21:27:33+00:00
15604;0.29;2023-09-24T13:56:13+00:00
15606;0.76;2023-11-13T16:58:48+00:00
15613;0.12;2023-11-21T09:18:17+00:00
15621;0.9;2023-09-05T19:09:20+00:00
15624;0.19;2023-06-19T02:34:22+00:00
15629;0.64;2023-08-12T02:03:10+00:00
15630;0.12;2023-08-17T04:17:56+00:00
15638;0.58;2023-08-26T15:12:52+00:00
15649;0.09;2023-09-04T11:12:47+00:00
15652;0.02;2023-09-11T20:57:58+00:00
15659;0.42;2023-06-09T05:42:19+00:00
15666;0.42;2023-06-05T12:07:50+00:00
15668;0.28;2023-06-13T11:53:42+00:00
15675;0.43;2023-06-30T12:06:42+00:00
15678;0.38;2023-09-15T01:53:37+00:00
15679;0.25;2023-05-06T20:36:06+00:00
15681;0.2;2023-05-23T22:33:11+00:00
15682;0.28;2023-07-16T21:41:23+00:00
15685;0.13;2023-06-14T21:10:12+00:00
15687;0.13;2023-10-21T19:28:08+00:00
15690;0.26;2023-11-22T22:46:43+00:00
15691;0.06;2023-09-02T20:35:00+00:00
15692;0.0;2023-07-17T16:25:27+00:00
15701;0.52;2023-08-24T23:34:12+00:00
15706;0.34;2023-11-29T07:45:08+00:00
15709;0.44;2023-11-25T04:42:59+00:00
15711;0.29;2023-07-01T22:37:35+00:00
15714;0.08;2023-05-13T05:15:27+00:00
15716;0.15;2023-11-03T00:31:43+00:00
15719;0.25;2023-05-13T07:32:54+00:00
15722;0.42;2023-08-22T15:54:11+00:00
15724;0.24;2023-06-14T18:25:05+00:00
15727;0.54;2023-08-07T17:57:24+00:00
15729;0.88;2023-07-09T06:14:17+00:00
15731;0.28;2023-06-25T22:13:38+00:00
15734;0.52;2023-11-23T19:56:38+00:00
15746;0.01;2023-07-12T12:48:11+00:00
15751;0.45;2023-06-10T01:53:18+00:00
15767;1.14;2023-07-12T12:06:29+00:00
15776;0.32;2023-08-11T11:23:28+00:00
15786;0.38;2023-05-12T07:16:28+00:00
15788;0.65;2023-06-26T00:20:01+00:00
15802;0.22;2023-05-02T00:50:42+00:00
15803;0.2;2023-09-15T18:51:26+00:00
15809;0.59;2023-06-26T09:26:20+00:00
15812;0.05;2023-10-03T09:09:40+00:00
15822;0.04;2023-09-04T20:01:58+00:00
15825;0.4;2023-11-29T01:15:14+00:00
15827;0.28;2023-07-24T16:39:28+00:00
15839;0.24;2023-09-09T19:00:05+00:00
15848;0.85;2023-05-02T12:12:57+00:00
15851;0.18;2023-07-09T23:11:03+00:00
15859;1.1;2023-07-14T05:17:49+00:00
15866;0.21;2023-06-16T18:32:53+00:00
15873;0.5;2023-09-16T03:41:07+00:00
15874;0.68;2023-08-20T17:48:19+00:00
15877;0.45;2023-09-19T13:00:21+00:00
15883;0.62;2023-10-03T20:02:01+00:00
15889;0.47;2023-08-15T17:39:56+00:00
15892;0.03;2023-11-10T02:51:44+00:00
15894;0.25;2023-09-14T22:30:24+00:00
15896;0.4;2023-10-28T13:14:18+00:00
15897;0.19;2023-10-30T12:40:18+00:00
15904;0.26;2023-07-30T03:17:43+00:00
15913;0.26;2023-10-07T06:33:17+00:00
15914;0.01;2023-11-25T13:29:43+00:00
15915;0.32;2023-08-30T10:35:15+00:00
15921;0.53;2023-07-04T15:03:54+00:00
15926;0.58;2023-05-02T22:40:46+00:00
15929;0.5;2023-05-08T08:48:17+00:00
15940;0.06;2023-11-06T11:13:29+00:00
15941;0.61;2023-05-06T09:45:01+00:00
15947;0.04;2023-10-21T05:30:55+00:00
15954;0.68;2023-07-15T05:42:45+00:00
15955;0.25;2023-06-22T14:27:22+00:00
15958;0.02;2023-09-10T23:26:12+00:00
15963;0.85;2023-05-31T18:32:17+00:00
15964;0.01;2023-09-03T20:31:15+00:00
15965;0.05;2023-10-21T17:42:01+00:00
15968;0.05;2023-08-18T11:33:52+00:00
15969;0.04;2023-10-18T13:10:21+00:00
15975;0.6;2023-11-18T09:40:47+00:00
15979;0.67;2023-09-18T00:39:18+00:00
15987;0.02;2023-11-02T23:00:18+00:00
15995;0.18;2023-10-18T15:39:15+00:00
15996;0.8;2023-05-15T22:12:56+00:00
16004;0.03;2023-05-22T00:16:36+00:00
16013;0.77;2023-09-13T04:53:42+00:00
16020;0.86;2023-09-14T21:34:15+00:00
16040;0.22;2023-07-05T00:40:24+00:00
16049;0.38;2023-05-21T05:05:47+00:00
16062;0.97;2023-09-20T22:03:53+00:00
16065;0.14;2023-11-28T09:30:45+00:00
16067;0.58;2023-05-02T16:04:33+00:00
16079;0.43;2023-08-02T06:06:46+00:00
16080;0.23;2023-06-24T08:03:26+00:00
16083;0.02;2023-11-02T00:45:44+00:00
16097;0.71;2023-08-09T04:49:31+00:00
16098;0.03;2023-05-18T15:06:41+00:00
16099;0.12;2023-12-01T18:40:38+00:00
16109;0.47;2023-10-15T13:36:55+00:00
16112;0.92;2023-06-24T09:14:02+00:00
16115;0.29;2023-10-21T12:22:14+00:00
16118;0.02;2023-11-25T16:16:39+00:00
16124;0.17;2023-12-01T08:57:45+00:00
16140;0.82;2023-10-23T08:50:51+00:00
16142;0.03;2023-08-28T17:51:40+00:00
16144;0.68;2023-08-25T06:49:23+00:00
16153;0.65;2023-11-29T13:12:35+00:00
16156;0.1;2023-07-01T00:13:09+00:00
16158;0.57;2023-11-11T23:58:47+00:00
16160;0.31;2023-06-01T22:07:12+00:00
16167;0.53;2023-08-19T09:02:30+00:00
16177;0.53;2023-08-31T07:17:10+00:00
16182;0.86;2023-11-23T01:34:38+00:00
16185;0.1;2023-09-23T17:33:12+00:00
16190;0.7;2023-06-19T12:57:34+00:00
16193;0.16;2023-11-27T16:16:17+00:00
16197;0.05;2023-06-02T19:18:40+00:00
16203;0.27;2023-05-08T07:48:11+00:00
16204;0.14;2023-08-22T18:55:59+00:00
16210;0.19;2023-09-12T09:18:46+00:00
16216;0.82;2023-05-22T05:08:12+00:00
16257;0.35;2023-05-30T04:44:42+00:00
16259;0.56;2023-08-04T15:03:08+00:00
16260;0.89;2023-11-13T13:26:05+00:00
16265;0.61;2023-11-25T06:54:11+00:00
16267;0.18;2023-11-23T07:12:21+00:00
16276;0.85;2023-05-20T10:48:53+00:00
16280;0.41;2023-10-14T05:32:07+00:00
16281;0.56;2023-08-31T20:08:22+00:00
16298;0.14;2023-08-05T06:43:12+00:00
16299;0.57;2023-06-18T11:41:55+00:00
16300;0.04;2023-09-29T05:02:05+00:00
16304;0.53;2023-11-28T00:21:26+00:00
16311;0.45;2023-06-26T13:36:15+00:00
16313;0.1;2023-09-16T23:39:58+00:00
16315;0.86;2023-05-16T20:42:47+00:00
16319;0.18;2023-11-14T17:38:35+00:00
16320;0.38;2023-05-23T10:17:37+00:00
16322;0.65;2023-11-23T18:33:20+00:00
16329;1.12;2023-05-11T03:43:08+00:00
16334;0.2;2023-07-09T12:06:10+00:00
16342;1.13;2023-09-15T05:02:05+00:00
16344;0.57;2023-10-26T23:29:37+00:00
16349;0.18;2023-09-21T05:16:04+00:00
16352;0.19;2023-07-10T08:02:36+00:00
16353;0.32;2023-10-08T13:47:10+00:00
16357;0.83;2023-06-22T04:44:33+00:00
16359;0.28;2023-08-30T06:35:17+00:00
16369;0.47;2023-05-07T13:40:09+00:00
16373;0.84;2023-11-25T19:25:47+00:00
16377;0.29;2023-07-13T22:14:24+00:00
16381;0.62;2023-07-21T11:06:00+00:00
16385;0.98;2023-10-01T00:06:32+00:00
16390;0.79;2023-10-17T06:23:53+00:00
16396;0.4;2023-07-18T05:15:16+00:00
16398;0.42;2023-09-09T22:01:39+00:00
16414;0.79;2023-07-17T04:19:10+00:00
16417;0.04;2023-09-16T16:33:51+00:00
16424;0.59;2023-11-14T04:53:44+00:00
16425;0.17;2023-07-15T11:09:00+00:00
16428;0.16;2023-11-02T02:36:29+00:00
16433;0.63;2023-07-31T22:51:47+00:00
16436;0.2;2023-06-19T06:22:31+00:00
16439;0.27;2023-05-24T11:05:18+00:00
16444;1.17;2023-11-13T10:04:33+00:00
16457;0.27;2023-06-19T11:34:35+00:00
16460;0.49;2023-05-13T18:56:19+00:00
16462;0.37;2023-06-03T18:23:47+00:00
16468;0.6;2023-06-04T15:20:07+00:00
16471;0.26;2023-07-22T03:58:05+00:00
16476;0.87;2023-06-09T12:02:12+00:00
16486;0.47;2023-09-02T15:05:16+00:00
16487;0.39;2023-06-17T10:05:21+00:00
16495;0.03;2023-05-18T22:01:12+00:00
16504;0.45;2023-09-19T05:15:46+00:00
16507;0.26;2023-05-30T14:47:01+00:00
16515;0.29;2023-05-07T23:15:34+00:00
16519;0.05;2023-08-20T03:14:26+00:00
16522;0.19;2023-10-19T07:00:23+00:00
16525;0.01;2023-08-02T04:25:02+00:00
16529;0.18;2023-05-21T03:33:17+00:00
16532;0.05;2023-06-06T07:05:10+00:00
16538;0.32;2023-09-25T19:37:45+00:00
16539;0.58;2023-11-27T22:01:12+00:00
16541;0.31;2023-05-14T19:04:58+00:00
16544;1.12;2023-11-10T23:33:15+00:00
16550;0.04;2023-06-16T13:45:21+00:00
16553;0.54;2023-11-18T08:27:41+00:00
16556;0.24;2023-07-21T09:25:04+00:00
16570;0.14;2023-10-12T01:56:54+00:00
16571;0.76;2023-06-27T13:04:27+00:00
16572;0.49;2023-08-01T07:45:19+00:00
16578;0.5;2023-08-19T16:33:54+00:00
16579;0.48;2023-11-02T14:27:59+00:00
16588;0.04;2023-06-07T05:42:19+00:00
16592;0.05;2023-11-01T11:54:38+00:00
16594;0.28;2023-05-04T12:21:52+00:00
16601;0.28;2023-05-07T14:04:35+00:00
16608;0.54;2023-07-12T20:07:28+00:00
16610;0.88;2023-11-23T22:49:20+00:00
16617;0.18;2023-09-22T10:14:02+00:00
16623;0.83;2023-08-31T14:19:09+00:00
16626;0.87;2023-11-23T07:04:30+00:00
16627;0.06;2023-08-26T02:18:34+00:00
16634;0.25;2023-11-26T13:05:28+00:00
16636;0.39;2023-07-27T05:17:10+00:00
16638;0.27;2023-08-17T02:55:09+00:00
16640;0.88;2023-05-21T01:13:06+00:00
16644;0.8;2023-09-12T17:57:13+00:00
16649;0.02;2023-05-18T06:13:36+00:00
16657;0.06;2023-06-20T15:51:51+00:00
16665;0.58;2023-10-22T02:46:44+00:00
16672;0.02;2023-06-03T05:35:31+00:00
16678;0.2;2023-05-24T13:00:33+00:00
16681;0.42;2023-05-17T00:32:29+00:00
16682;0.21;2023-05-31T17:27:57+00:00
16683;0.24;2023-10-23T05:03:53+00:00
16685;0.11;2023-09-20T03:04:49+00:00
16687;0.05;2023-11-15T16:30:22+00:00
16691;0.07;2023-06-28T23:37:05+00:00
16697;0.51;2023-05-28T23:02:01+00:00
16698;0.09;2023-11-24T13:44:55+00:00
16701;0.04;2023-08-28T19:29:06+00:00
16702;0.14;2023-10-20T14:49:54+00:00
16710;0.82;2023-08-24T04:20:08+00:00
16712;0.68;2023-07-22T08:06:08+00:00
16717;0.12;2023-06-11T06:22:01+00:00
16726;0.2;2023-08-21T05:24:54+00:00
16733;0.23;2023-11-23T03:16:15+00:00
16743;0.31;2023-05-30T10:27:14+00:00
16750;0.28;2023-11-18T02:37:49+00:00
16764;0.74;2023-05-06T22:30:13+00:00
16774;0.08;2023-09-27T16:42:43+00:00
16775;0.12;2023-05-09T07:52:55+00:00
16780;0.7;2023-06-08T01:22:15+00:00
16781;0.6;2023-09-21T12:57:15+00:00
16787;0.46;2023-08-17T22:55:51+00:00
16793;0.54;2023-05-03T20:07:36+00:00
16794;0.81;2023-07-14T05:02:38+00:00
16801;0.14;2023-10-10T00:18:08+00:00
16803;0.25;2023-06-06T17:54:34+00:00
16805;0.88;2023-08-21T08:26:10+00:00
16806;0.16;2023-11-14T18:53:10+00:00
16807;0.28;2023-11-03T20:31:43+00:00
16813;0.07;2023-07-26T06:30:20+00:00
16821;0.04;2023-07-31T08:36:37+00:00
16824;0.54;2023-11-29T11:51:53+00:00
16834;0.44;2023-07-06T07:27:09+00:00
16838;0.13;2023-10-07T07:33:25+00:00
16840;0.17;2023-06-08T03:49:40+00:00
16844;0.43;2023-12-01T04:29:04+00:00
16845;0.39;2023-07-05T09:40:18+00:00
16865;0.38;2023-05-24T19:07:17+00:00
16873;0.58;2023-07-31T19:33:12+00:00
16878;1.0;2023-11-16T04:17:03+00:00
16883;0.67;2023-05-20T11:35:51+00:00
16886;0.01;2023-08-19T14:41:59+00:00
16889;0.09;2023-07-21T20:08:24+00:00
16890;0.49;2023-06-17T03:19:51+00:00
16893;0.69;2023-08-14T10:29:49+00:00
16896;0.04;2023-05-20T20:38:05+00:00
16898;0.38;2023-05-20T11:28:17+00:00
16899;0.49;2023-05-21T19:27:36+00:00
16901;0.07;2023-06-07T00:36:49+00:00
16905;0.59;2023-05-21T20:49:23+00:00
16922;0.19;2023-09-25T10:51:41+00:00
16924;0.27;2023-11-16T00:53:53+00:00
16936;0.33;2023-07-26T17:28:43+00:00
16948;0.18;2023-09-24T10:14:59+00:00
16963;0.29;2023-08-19T00:52:16+00:00
16964;0.07;2023-10-09T23:16:36+00:00
16965;0.24;2023-11-21T01:57:08+00:00
16968;0.23;2023-08-08T11:14:21+00:00
16970;0.23;2023-08-01T19:45:26+00:00
16973;0.03;2023-11-28T19:55:02+00:00
16976;0.01;2023-06-04T10:07:44+00:00
16978;0.45;2023-09-08T10:08:18+00:00
16985;1.15;2023-05-25T06:14:55+00:00
16988;0.45;2023-07-24T14:55:32+00:00
16992;0.28;2023-05-27T12:47:20+00:00
17021;0.1;2023-11-02T20:34:12+00:00
17024;0.24;2023-11-07T15:44:37+00:00
17033;0.54;2023-10-02T07:21:29+00:00
17036;0.22;2023-11-30T01:13:31+00:00
17037;0.88;2023-08-29T06:45:01+00:00
17056;0.19;2023-11-12T10:37:08+00:00
