chicken_price_id;discount;valid_until
12869;2.32;2023-07-27T19:01:32+00:00
12876;2.9;2023-08-11T14:00:21+00:00
12889;3.35;2023-11-04T03:37:57+00:00
12892;4.61;2023-06-09T05:13:45+00:00
12900;1.52;2023-05-24T13:17:40+00:00
12904;3.59;2023-10-04T06:53:35+00:00
12914;3.32;2023-06-25T18:09:06+00:00
12915;3.16;2023-11-01T21:57:23+00:00
12916;1.39;2023-05-06T07:21:51+00:00
12920;1.42;2023-09-13T17:04:54+00:00
12923;5.95;2023-05-13T19:04:44+00:00
12928;1.35;2023-08-24T07:51:42+00:00
12931;4.97;2023-08-19T03:06:04+00:00
12936;4.71;2023-07-12T02:47:06+00:00
12937;5.36;2023-09-08T12:38:52+00:00
12947;1.69;2023-06-24T05:42:18+00:00
12950;2.79;2023-05-08T02:12:51+00:00
12953;3.2;2023-09-08T19:19:45+00:00
12955;3.35;2023-11-05T16:03:38+00:00
12966;1.49;2023-10-08T16:26:29+00:00
12969;2.7;2023-05-18T08:02:49+00:00
12973;2.23;2023-05-31T22:53:15+00:00
12977;3.02;2023-09-27T05:04:08+00:00
12988;3.49;2023-08-23T08:58:27+00:00
12992;1.36;2023-05-17T03:42:22+00:00
13015;5.22;2023-12-01T00:44:07+00:00
13019;2.53;2023-10-10T15:10:42+00:00
13025;1.18;2023-07-30T12:00:32+00:00
13027;3.08;2023-09-15T02:18:15+00:00
13030;3.51;2023-06-14T07:05:12+00:00
13035;4.72;2023-06-05T19:01:39+00:00
13036;4.48;2023-08-29T11:02:57+00:00
13041;2.51;2023-05-30T00:00:20+00:00
13042;4.63;2023-07-21T20:02:51+00:00
13051;2.52;2023-07-27T00:48:16+00:00
13052;1.23;2023-10-25T21:26:03+00:00
13054;3.46;2023-09-21T09:13:33+00:00
13059;1.39;2023-08-02T09:01:57+00:00
13063;4.68;2023-05-07T00:09:47+00:00
13068;5.36;2023-05-03T04:08:19+00:00
13069;1.14;2023-05-13T20:01:28+00:00
13074;2.66;2023-06-29T10:00:12+00:00
13078;1.63;2023-06-07T06:01:29+00:00
13087;2.64;2023-08-05T21:40:30+00:00
13089;1.39;2023-09-03T16:19:45+00:00
13092;2.83;2023-11-09T03:22:07+00:00
13094;6.55;2023-09-15T15:56:40+00:00
13105;3.24;2023-05-12T14:18:36+00:00
13108;3.51;2023-09-17T23:38:19+00:00
13110;6.58;2023-10-14T14:33:55+00:00
13118;3.05;2023-05-04T15:40:55+00:00
13124;1.22;2023-07-03T14:01:00+00:00
13128;1.65;2023-11-23T14:00:12+00:00
13130;4.55;2023-10-17T12:26:34+00:00
13132;4.03;2023-09-05T04:57:22+00:00
13139;1.22;2023-11-05T07:58:29+00:00
13140;5.16;2023-06-26T15:29:54+00:00
13153;6.3;2023-11-28T01:28:58+00:00
13156;4.76;2023-11-10T15:07:50+00:00
13162;3.89;2023-07-10T20:17:24+00:00
13166;1.52;2023-11-24T07:15:16+00:00
13167;5.04;2023-09-26T12:04:02+00:00
13169;1.15;2023-11-25T00:30:26+00:00
13171;1.28;2023-07-22T12:20:05+00:00
13181;2.54;2023-08-19T13:21:54+00:00
13183;6.56;2023-07-04T06:13:24+00:00
13186;2.43;2023-10-05T11:44:26+00:00
13192;1.36;2023-07-16T03:33:14+00:00
13203;1.53;2023-06-16T07:05:57+00:00
13204;3.21;2023-05-31T13:20:05+00:00
13210;4.53;2023-10-01T14:28:18+00:00
13219;2.84;2023-11-23T16:42:39+00:00
13223;3.37;2023-08-10T17:44:49+00:00
13227;1.13;2023-11-19T08:00:00+00:00
13229;3.92;2023-10-09T17:02:18+00:00
13235;2.56;2023-09-21T07:08:12+00:00
13236;1.36;2023-09-14T12:30:16+00:00
13239;4.03;2023-10-11T22:19:52+00:00
13246;1.11;2023-11-23T07:36:54+00:00
13254;5.05;2023-05-08T07:12:45+00:00
13257;1.26;2023-09-13T21:59:53+00:00
13258;6.38;2023-08-09T10:42:02+00:00
13259;2.75;2023-10-04T23:54:53+00:00
13277;1.13;2023-05-04T01:26:59+00:00
13278;3.28;2023-10-13T14:23:23+00:00
13282;1.19;2023-10-25T15:29:55+00:00
13284;1.43;2023-06-10T01:00:15+00:00
13285;2.99;2023-09-18T16:30:04+00:00
13291;3.94;2023-09-07T01:54:54+00:00
13298;4.14;2023-10-17T15:29:35+00:00
13302;1.12;2023-09-30T13:30:28+00:00
13307;3.76;2023-07-11T01:48:47+00:00
13314;4.5;2023-09-24T11:57:17+00:00
13316;1.68;2023-07-28T22:40:37+00:00
13320;1.7;2023-11-11T04:55:49+00:00
13324;4.77;2023-11-27T15:13:26+00:00
13325;5.96;2023-07-30T19:51:59+00:00
13331;1.23;2023-10-07T13:47:56+00:00
13336;6.07;2023-10-10T21:56:48+00:00
13342;3.25;2023-10-03T09:49:55+00:00
13353;3.06;2023-05-13T00:03:52+00:00
13354;4.38;2023-08-13T22:28:52+00:00
13362;4.5;2023-08-16T21:36:42+00:00
13367;1.29;2023-09-04T10:55:31+00:00
13369;2.61;2023-10-09T21:43:24+00:00
13374;5.11;2023-10-08T21:54:18+00:00
13379;2.08;2023-06-12T23:40:51+00:00
13398;5.0;2023-05-14T16:35:05+00:00
13401;3.26;2023-11-01T13:09:59+00:00
13404;6.64;2023-07-24T03:40:20+00:00
13405;5.89;2023-08-11T10:02:04+00:00
13406;5.76;2023-07-23T10:44:24+00:00
13408;1.17;2023-05-18T23:39:27+00:00
13412;1.43;2023-11-06T06:16:56+00:00
13414;4.43;2023-11-22T10:06:28+00:00
13420;5.58;2023-09-03T19:51:20+00:00
13422;4.85;2023-10-04T16:23:53+00:00
13434;1.54;2023-05-25T04:44:53+00:00
13439;3.29;2023-11-26T05:00:26+00:00
13447;1.22;2023-05-27T13:12:40+00:00
13448;1.64;2023-06-18T02:28:54+00:00
13453;1.64;2023-11-05T18:25:57+00:00
13456;2.38;2023-08-04T05:38:57+00:00
13458;3.15;2023-07-29T20:15:35+00:00
13463;5.61;2023-07-20T12:46:17+00:00
13464;3.36;2023-06-27T08:34:46+00:00
13465;2.63;2023-07-26T12:38:39+00:00
13474;2.6;2023-08-18T01:50:05+00:00
13478;1.44;2023-10-23T19:59:31+00:00
13485;3.44;2023-11-30T01:02:29+00:00
13502;6.73;2023-06-12T18:24:51+00:00
13503;4.93;2023-05-27T12:45:16+00:00
13506;4.64;2023-10-21T04:50:05+00:00
13515;3.34;2023-08-18T11:07:16+00:00
13518;2.88;2023-06-16T03:43:56+00:00
13531;4.85;2023-06-18T14:36:09+00:00
13551;3.51;2023-08-03T08:08:01+00:00
13570;5.78;2023-07-20T12:28:54+00:00
13592;2.74;2023-08-28T06:26:40+00:00
13598;2.69;2023-08-23T18:30:36+00:00
13600;1.44;2023-07-31T16:14:39+00:00
13602;4.66;2023-06-16T02:40:54+00:00
13603;5.26;2023-09-19T16:02:35+00:00
13610;6.41;2023-09-27T08:24:45+00:00
13612;2.71;2023-07-16T23:17:24+00:00
13618;4.21;2023-05-07T22:20:15+00:00
13624;3.07;2023-06-02T06:06:51+00:00
13630;4.26;2023-10-27T14:50:04+00:00
13631;5.74;2023-11-29T20:47:47+00:00
13632;2.75;2023-07-02T01:43:53+00:00
13633;3.31;2023-10-27T17:42:50+00:00
13642;5.72;2023-08-16T15:15:13+00:00
13643;1.42;2023-05-26T14:01:26+00:00
13651;4.56;2023-08-20T16:45:09+00:00
13657;3.95;2023-10-07T04:37:10+00:00
13665;4.42;2023-08-21T04:56:44+00:00
13671;1.17;2023-11-17T07:43:33+00:00
13674;2.53;2023-05-18T19:03:45+00:00
13676;1.17;2023-06-09T14:14:54+00:00
13681;3.87;2023-10-02T14:56:44+00:00
13683;4.7;2023-07-31T02:12:16+00:00
13688;3.28;2023-07-27T11:41:25+00:00
13693;1.11;2023-05-27T19:59:24+00:00
13694;3.98;2023-05-04T00:16:27+00:00
13695;5.82;2023-05-01T03:02:22+00:00
13701;2.82;2023-09-25T05:28:38+00:00
13710;5.3;2023-09-17T22:22:31+00:00
13711;2.14;2023-07-24T08:49:06+00:00
13718;1.34;2023-10-05T10:20:30+00:00
13722;4.17;2023-06-08T04:41:37+00:00
13726;6.52;2023-09-03T21:35:49+00:00
13731;3.2;2023-06-26T14:52:31+00:00
13746;4.8;2023-07-03T16:00:29+00:00
13752;2.51;2023-08-29T11:49:17+00:00
13754;1.11;2023-08-03T05:28:50+00:00
13758;3.39;2023-11-17T14:11:14+00:00
13763;1.61;2023-05-19T09:17:11+00:00
13766;3.62;2023-08-17T07:04:57+00:00
13768;3.34;2023-11-29T04:57:18+00:00
13771;2.5;2023-06-18T06:59:50+00:00
13774;4.44;2023-09-27T03:15:22+00:00
13780;3.02;2023-05-25T03:12:58+00:00
13781;5.11;2023-10-27T05:57:39+00:00
13807;4.12;2023-09-07T07:17:48+00:00
13808;5.52;2023-06-16T00:13:11+00:00
13813;2.18;2023-06-12T00:06:15+00:00
13815;1.59;2023-06-01T22:19:26+00:00
13822;3.28;2023-07-08T12:15:42+00:00
13825;3.33;2023-08-17T10:25:09+00:00
13829;1.42;2023-10-14T09:53:37+00:00
13836;4.92;2023-11-27T00:40:55+00:00
13838;5.66;2023-05-25T13:44:55+00:00
13853;3.17;2023-08-29T11:37:54+00:00
13854;2.05;2023-10-27T22:30:33+00:00
13857;4.35;2023-11-06T05:40:42+00:00
13866;1.3;2023-08-27T02:36:14+00:00
13871;1.05;2023-11-26T16:38:15+00:00
13873;1.14;2023-11-27T05:01:40+00:00
13877;1.44;2023-11-10T04:46:45+00:00
13884;1.66;2023-07-10T19:52:39+00:00
13889;3.32;2023-11-17T13:21:03+00:00
13892;1.18;2023-11-09T18:19:28+00:00
13893;6.56;2023-07-04T04:22:41+00:00
13894;1.58;2023-05-01T01:28:45+00:00
13897;2.13;2023-06-27T13:18:59+00:00
13905;4.0;2023-09-07T22:55:56+00:00
13906;4.86;2023-07-02T00:35:36+00:00
13907;1.52;2023-06-05T08:08:47+00:00
13914;1.23;2023-11-10T09:49:00+00:00
13927;1.26;2023-05-14T23:01:37+00:00
13929;4.95;2023-08-10T02:49:04+00:00
13933;2.76;2023-10-14T21:13:55+00:00
13934;4.92;2023-11-09T12:55:24+00:00
13941;1.44;2023-07-18T06:59:51+00:00
13952;1.65;2023-05-26T15:22:41+00:00
13953;5.68;2023-07-12T13:22:38+00:00
13957;4.65;2023-10-18T07:46:34+00:00
13964;1.25;2023-10-12T16:20:34+00:00
13971;3.33;2023-06-25T23:24:00+00:00
13978;2.54;2023-07-19T23:00:47+00:00
13982;1.03;2023-08-13T00:24:30+00:00
13985;2.47;2023-09-04T10:56:40+00:00
13987;1.29;2023-10-05T18:13:23+00:00
13996;1.49;2023-06-13T04:30:56+00:00
14003;3.63;2023-11-29T01:40:48+00:00
14006;2.77;2023-06-21T10:15:52+00:00
14017;4.73;2023-05-15T13:19:25+00:00
14019;5.04;2023-07-16T13:43:14+00:00
14022;1.45;2023-11-12T20:49:51+00:00
14026;6.61;2023-06-14T17:59:19+00:00
14027;4.7;2023-09-22T08:18:05+00:00
14040;1.36;2023-10-21T20:09:12+00:00
14042;1.37;2023-11-22T03:03:48+00:00
14050;3.62;2023-06-07T22:58:12+00:00
14052;1.46;2023-08-20T03:12:59+00:00
14053;1.02;2023-08-27T10:31:22+00:00
14057;1.01;2023-05-17T13:50:06+00:00
14058;4.6;2023-06-28T01:11:47+00:00
14062;5.03;2023-09-16T05:00:30+00:00
14069;3.52;2023-10-02T01:26:17+00:00
14072;2.96;2023-05-24T13:38:45+00:00
14075;3.08;2023-06-10T03:35:08+00:00
14079;3.95;2023-07-22T10:03:59+00:00
14083;4.85;2023-05-18T15:30:42+00:00
14091;4.7;2023-10-08T03:52:16+00:00
14096;1.38;2023-07-13T12:17:01+00:00
14099;2.85;2023-05-26T08:46:00+00:00
14105;2.89;2023-06-11T15:37:34+00:00
14107;4.9;2023-08-11T15:58:57+00:00
14109;1.4;2023-06-29T11:29:07+00:00
14115;6.67;2023-11-30T05:40:51+00:00
14130;2.68;2023-11-19T16:43:00+00:00
14131;2.11;2023-10-27T05:26:43+00:00
14132;6.0;2023-06-21T08:42:26+00:00
14140;1.45;2023-07-20T01:34:57+00:00
14142;2.3;2023-05-22T23:49:47+00:00
14147;6.74;2023-08-17T05:27:31+00:00
14168;2.1;2023-06-11T11:14:42+00:00
14169;3.33;2023-06-18T14:37:45+00:00
14171;2.41;2023-08-12T07:04:34+00:00
14180;6.03;2023-06-05T22:56:50+00:00
14188;5.5;2023-07-05T11:30:33+00:00
14194;2.07;2023-09-28T22:42:11+00:00
14201;4.4;2023-09-15T22:29:50+00:00
14206;4.4;2023-11-09T06:23:15+00:00
14207;2.33;2023-07-20T09:11:27+00:00
14209;1.25;2023-11-10T22:09:13+00:00
14213;1.54;2023-06-13T09:19:24+00:00
14215;1.59;2023-07-29T06:33:20+00:00
14221;5.11;2023-07-01T14:09:19+00:00
14222;1.58;2023-05-11T10:56:38+00:00
14227;4.51;2023-06-24T06:13:17+00:00
14239;4.08;2023-09-23T02:42:26+00:00
14246;2.78;2023-07-23T03:09:15+00:00
14249;6.52;2023-08-12T04:48:35+00:00
14251;6.12;2023-05-27T13:14:27+00:00
14260;3.38;2023-07-08T05:00:26+00:00
14263;4.93;2023-05-06T10:00:11+00:00
14269;1.36;2023-10-13T15:57:37+00:00
14270;4.43;2023-10-18T22:24:13+00:00
14274;2.99;2023-05-06T07:33:50+00:00
14275;1.33;2023-06-08T06:25:54+00:00
14276;4.83;2023-11-04T07:52:38+00:00
14277;4.37;2023-10-10T09:21:33+00:00
14280;4.83;2023-05-06T08:45:53+00:00
14281;4.92;2023-07-22T14:58:01+00:00
14285;6.28;2023-06-17T07:36:31+00:00
14294;1.34;2023-08-27T13:48:23+00:00
14301;1.28;2023-09-07T23:23:25+00:00
14302;6.4;2023-06-15T03:19:13+00:00
14306;2.66;2023-11-08T22:11:25+00:00
14309;4.66;2023-10-18T15:42:45+00:00
14310;2.21;2023-06-22T02:03:29+00:00
14315;1.67;2023-11-11T10:27:39+00:00
14319;1.39;2023-11-25T05:05:47+00:00
14327;1.34;2023-08-26T09:08:33+00:00
14340;6.62;2023-08-26T12:25:49+00:00
14350;4.36;2023-10-07T03:46:15+00:00
14353;2.98;2023-09-02T04:52:53+00:00
14360;3.15;2023-05-20T21:36:01+00:00
14361;1.47;2023-11-30T11:00:23+00:00
14366;1.69;2023-10-02T00:21:14+00:00
14370;1.51;2023-11-29T09:50:50+00:00
14371;4.4;2023-10-08T03:47:49+00:00
14377;5.77;2023-09-22T04:54:51+00:00
14383;2.05;2023-10-26T10:18:04+00:00
14385;4.63;2023-07-05T06:14:44+00:00
14388;4.05;2023-09-11T01:35:16+00:00
14389;3.86;2023-11-25T13:31:59+00:00
14392;5.32;2023-07-09T17:35:56+00:00
14405;1.26;2023-07-06T17:47:41+00:00
14414;5.01;2023-08-17T17:13:34+00:00
14421;6.37;2023-09-18T10:35:39+00:00
14425;1.02;2023-11-15T03:40:19+00:00
14430;6.67;2023-11-04T04:00:30+00:00
14434;4.38;2023-08-17T22:22:19+00:00
14444;2.47;2023-10-26T08:56:28+00:00
14455;4.59;2023-07-30T03:59:58+00:00
14458;1.57;2023-11-08T22:08:53+00:00
14463;4.28;2023-09-13T19:31:14+00:00
14465;3.86;2023-11-05T01:08:10+00:00
14469;3.01;2023-09-20T04:03:13+00:00
14479;6.53;2023-05-08T08:36:04+00:00
14481;2.89;2023-06-19T15:06:12+00:00
14482;3.03;2023-11-28T05:47:23+00:00
14485;4.46;2023-09-13T05:30:04+00:00
14493;4.13;2023-07-07T15:58:15+00:00
14495;2.11;2023-05-04T10:20:06+00:00
14497;5.66;2023-06-23T18:08:48+00:00
14507;1.32;2023-11-02T20:48:32+00:00
14509;4.74;2023-10-17T00:49:01+00:00
14517;3.39;2023-07-21T19:45:36+00:00
14536;1.24;2023-11-06T11:50:11+00:00
14537;4.21;2023-09-11T14:32:49+00:00
14545;6.24;2023-06-14T22:20:03+00:00
14546;4.64;2023-08-01T15:14:16+00:00
14553;4.33;2023-09-01T12:27:50+00:00
14556;1.46;2023-08-26T01:59:57+00:00
14561;2.39;2023-07-22T06:38:54+00:00
14566;1.35;2023-05-16T20:29:05+00:00
14568;2.92;2023-07-15T05:27:43+00:00
14571;2.89;2023-07-30T08:11:03+00:00
14575;4.58;2023-06-11T16:46:56+00:00
14576;3.35;2023-11-04T01:39:59+00:00
14583;4.56;2023-06-27T10:47:14+00:00
14584;4.56;2023-10-29T11:45:33+00:00
14586;4.07;2023-08-15T07:15:40+00:00
14588;6.7;2023-07-14T00:32:31+00:00
14596;3.11;2023-08-23T06:59:05+00:00
14598;3.03;2023-08-14T12:24:40+00:00
14606;1.23;2023-09-25T04:46:23+00:00
14607;1.4;2023-06-08T05:56:07+00:00
14617;1.41;2023-11-23T20:59:22+00:00
14627;1.44;2023-10-10T21:27:55+00:00
14628;2.61;2023-05-12T19:14:54+00:00
14636;4.46;2023-06-09T10:28:52+00:00
14637;4.68;2023-08-28T14:33:49+00:00
14639;3.73;2023-11-01T14:53:22+00:00
14642;4.59;2023-08-22T11:11:17+00:00
14645;1.16;2023-10-26T12:49:44+00:00
14650;5.55;2023-09-27T15:28:28+00:00
14663;2.21;2023-10-25T23:24:05+00:00
14666;6.09;2023-11-08T23:42:29+00:00
14671;3.46;2023-11-07T01:40:12+00:00
14672;3.07;2023-10-30T10:00:16+00:00
14678;1.29;2023-08-04T17:18:17+00:00
14679;4.28;2023-06-13T00:22:53+00:00
14680;4.54;2023-09-11T12:56:36+00:00
14683;3.3;2023-07-21T13:32:20+00:00
14684;3.77;2023-08-18T08:40:03+00:00
14685;3.87;2023-05-06T08:29:22+00:00
14689;2.7;2023-08-25T20:09:19+00:00
14694;3.48;2023-06-01T03:04:34+00:00
14696;5.26;2023-10-18T12:18:49+00:00
14698;6.44;2023-10-11T21:16:22+00:00
14702;1.14;2023-08-14T09:13:53+00:00
14722;5.09;2023-06-13T16:41:37+00:00
14729;4.39;2023-10-27T22:24:06+00:00
14738;2.59;2023-09-12T02:11:00+00:00
14740;2.04;2023-11-30T21:41:34+00:00
14759;3.99;2023-11-17T15:35:09+00:00
14760;5.48;2023-10-27T06:17:07+00:00
14763;2.79;2023-11-18T16:40:51+00:00
14765;4.28;2023-08-07T13:35:46+00:00
14774;1.2;2023-06-18T14:22:16+00:00
14777;3.79;2023-11-28T03:07:58+00:00
14783;3.73;2023-09-10T08:25:08+00:00
14788;2.57;2023-11-13T07:48:25+00:00
14797;3.08;2023-05-18T05:56:38+00:00
14801;3.18;2023-09-24T21:42:13+00:00
14804;1.03;2023-08-28T16:07:36+00:00
14809;1.16;2023-11-24T18:33:35+00:00
14821;2.97;2023-09-30T21:51:04+00:00
14825;4.78;2023-08-15T00:05:30+00:00
14827;2.66;2023-09-10T14:27:45+00:00
14828;5.02;2023-10-31T12:54:02+00:00
14841;1.1;2023-10-30T08:02:11+00:00
14844;2.65;2023-08-07T05:03:40+00:00
14845;1.21;2023-07-13T00:02:23+00:00
14850;2.81;2023-07-20T03:14:55+00:00
14852;5.71;2023-09-14T04:11:29+00:00
14867;2.02;2023-09-27T00:37:13+00:00
14872;1.25;2023-05-30T18:28:00+00:00
14873;3.13;2023-08-17T18:28:43+00:00
14877;4.86;2023-06-21T12:15:26+00:00
14884;3.87;2023-06-09T17:01:41+00:00
14885;5.47;2023-07-28T15:25:01+00:00
14894;2.9;2023-10-15T06:15:23+00:00
14909;1.29;2023-08-18T16:44:37+00:00
14910;5.49;2023-10-31T06:25:45+00:00
14912;1.04;2023-08-01T00:46:02+00:00
14913;1.65;2023-06-13T01:00:28+00:00
14920;4.1;2023-11-01T19:54:19+00:00
14930;1.4;2023-09-03T06:35:23+00:00
14932;1.27;2023-09-02T12:25:16+00:00
14942;1.57;2023-07-30T14:04:22+00:00
14948;5.46;2023-10-13T19:07:28+00:00
14949;2.82;2023-06-25T18:51:11+00:00
14952;2.27;2023-09-06T06:33:13+00:00
14955;1.48;2023-07-29T06:46:59+00:00
14966;4.79;2023-08-26T19:06:26+00:00
14968;1.38;2023-08-25T06:35:00+00:00
14972;2.87;2023-09-23T13:22:03+00:00
14991;2.65;2023-10-01T22:08:41+00:00
15001;1.62;2023-07-26T21:34:45+00:00
15011;3.94;2023-07-12T08:04:49+00:00
15025;5.06;2023-07-13T17:15:02+00:00
15027;3.76;2023-10-30T19:11:22+00:00
15028;1.18;2023-05-31T10:36:23+00:00
15029;5.14;2023-08-25T17:16:09+00:00
15035;6.39;2023-11-01T21:56:58+00:00
15036;4.46;2023-05-07T05:32:16+00:00
15037;1.23;2023-11-28T20:48:50+00:00
15038;1.08;2023-10-10T20:12:18+00:00
15041;3.85;2023-11-28T18:50:25+00:00
15053;1.24;2023-10-02T12:27:55+00:00
15062;2.76;2023-10-29T05:03:39+00:00
15063;4.99;2023-09-04T00:49:05+00:00
15065;1.54;2023-07-28T17:15:53+00:00
15077;4.19;2023-10-10T02:01:18+00:00
15079;1.54;2023-09-16T11:39:05+00:00
15086;3.93;2023-08-22T09:41:00+00:00
15088;2.47;2023-10-08T14:25:56+00:00
15091;1.51;2023-06-14T05:26:50+00:00
15097;4.55;2023-10-01T11:32:25+00:00
15100;6.56;2023-10-07T03:50:36+00:00
15102;4.31;2023-06-26T10:19:01+00:00
15116;4.34;2023-11-17T22:23:12+00:00
15118;2.35;2023-06-04T14:14:27+00:00
15130;2.92;2023-05-17T20:41:51+00:00
15139;6.01;2023-05-25T21:00:43+00:00
15142;6.25;2023-12-01T19:37:33+00:00
15143;1.61;2023-10-24T20:36:29+00:00
15144;1.01;2023-10-22T03:24:06+00:00
15158;4.09;2023-05-14T00:27:11+00:00
15162;5.67;2023-11-22T04:23:57+00:00
15166;6.18;2023-05-16T16:28:32+00:00
15179;4.24;2023-06-10T02:31:11+00:00
15183;3.04;2023-07-22T07:53:18+00:00
15186;3.28;2023-11-06T21:31:00+00:00
15189;5.04;2023-11-14T22:53:43+00:00
15192;2.43;2023-07-25T22:44:38+00:00
15193;3.38;2023-05-29T03:54:07+00:00
15195;3.13;2023-08-20T16:05:02+00:00
15196;1.24;2023-07-18T19:51:20+00:00
15198;2.76;2023-06-14T16:17:30+00:00
15199;2.0;2023-07-06T15:24:58+00:00
15202;4.29;2023-06-03T05:14:35+00:00
15206;1.33;2023-08-23T03:34:34+00:00
15209;6.71;2023-07-27T10:00:58+00:00
15217;2.76;2023-05-05T07:09:01+00:00
15220;4.57;2023-09-06T15:07:38+00:00
15224;3.67;2023-05-12T17:46:58+00:00
15227;1.02;2023-05-11T14:57:43+00:00
15230;4.33;2023-08-04T15:48:31+00:00
15237;3.69;2023-11-22T23:40:09+00:00
15238;1.18;2023-08-03T06:29:25+00:00
15240;2.62;2023-10-18T22:37:13+00:00
15243;5.33;2023-05-16T23:32:52+00:00
15252;4.0;2023-06-11T05:07:29+00:00
15258;3.29;2023-11-30T18:41:31+00:00
15259;2.97;2023-07-12T18:09:58+00:00
15261;4.16;2023-10-29T03:32:11+00:00
15263;4.71;2023-08-01T02:42:46+00:00
15267;1.35;2023-09-17T19:00:21+00:00
15270;6.55;2023-09-25T23:55:19+00:00
15273;6.21;2023-08-26T20:37:16+00:00
15276;4.32;2023-06-06T04:49:03+00:00
15280;6.72;2023-06-28T16:36:24+00:00
15291;1.65;2023-07-20T21:40:00+00:00
15295;2.97;2023-06-04T15:50:19+00:00
15300;3.24;2023-05-29T06:16:25+00:00
15305;3.71;2023-09-30T18:33:13+00:00
15309;3.99;2023-06-16T10:15:04+00:00
15314;2.81;2023-07-09T09:56:26+00:00
15316;5.98;2023-07-08T11:34:11+00:00
15317;2.39;2023-05-08T09:52:37+00:00
15320;2.65;2023-06-13T16:10:17+00:00
15322;1.43;2023-08-02T07:51:55+00:00
15323;4.86;2023-09-19T08:42:25+00:00
15327;1.69;2023-05-22T19:13:34+00:00
15328;5.7;2023-07-07T00:20:03+00:00
15330;2.43;2023-05-29T05:40:00+00:00
15333;5.88;2023-07-10T23:27:08+00:00
15336;5.4;2023-11-10T23:59:00+00:00
15343;2.8;2023-10-21T09:13:04+00:00
15347;1.65;2023-06-30T01:25:28+00:00
15352;4.49;2023-09-07T16:03:58+00:00
15354;4.21;2023-08-13T20:19:33+00:00
15358;3.15;2023-08-02T03:16:43+00:00
15362;3.71;2023-08-17T05:42:26+00:00
15365;1.22;2023-05-24T17:18:54+00:00
15370;1.46;2023-09-07T01:20:19+00:00
15388;1.7;2023-11-28T22:45:01+00:00
15389;2.17;2023-09-12T08:19:03+00:00
15394;3.62;2023-05-09T11:45:08+00:00
15405;4.94;2023-10-13T06:48:09+00:00
15407;2.63;2023-05-22T04:17:00+00:00
15417;4.84;2023-05-21T22:11:28+00:00
15420;2.28;2023-11-14T04:40:28+00:00
15421;2.74;2023-06-01T19:56:53+00:00
15422;3.27;2023-07-09T01:59:42+00:00
15423;3.61;2023-08-07T12:52:16+00:00
15433;1.65;2023-11-22T07:09:24+00:00
15450;3.21;2023-05-15T21:03:47+00:00
15451;3.82;2023-06-12T07:05:53+00:00
15463;4.43;2023-11-05T19:34:45+00:00
15464;4.84;2023-08-02T15:17:51+00:00
15465;1.61;2023-07-03T09:54:24+00:00
15471;2.58;2023-06-25T20:35:30+00:00
15473;1.56;2023-10-21T09:34:23+00:00
15474;1.33;2023-09-03T16:25:40+00:00
15479;2.16;2023-07-08T14:14:34+00:00
15485;5.65;2023-07-02T03:38:34+00:00
15494;1.24;2023-10-21T14:58:13+00:00
15498;5.37;2023-07-08T18:39:41+00:00
15501;1.45;2023-05-08T06:03:28+00:00
15503;5.05;2023-10-26T21:11:03+00:00
15512;3.06;2023-06-04T10:57:23+00:00
15519;5.72;2023-10-28T04:42:11+00:00
15524;3.24;2023-05-17T00:50:06+00:00
15525;6.09;2023-05-10T11:09:28+00:00
15538;4.37;2023-05-26T04:06:19+00:00
15539;4.78;2023-08-06T21:47:18+00:00
15544;2.89;2023-05-24T15:26:49+00:00
15546;5.03;2023-06-10T19:05:46+00:00
15548;3.22;2023-09-26T22:27:33+00:00
15550;2.03;2023-06-27T14:55:58+00:00
15551;2.22;2023-08-28T12:19:27+00:00
15552;4.24;2023-10-03T04:59:27+00:00
15553;1.05;2023-10-13T00:27:27+00:00
15559;1.14;2023-05-09T13:13:06+00:00
15564;6.12;2023-05-11T11:48:33+00:00
15575;6.58;2023-11-22T12:02:26+00:00
15582;4.74;2023-10-21T07:14:58+00:00
15588;2.08;2023-09-05T16:37:25+00:00
15591;2.77;2023-09-13T02:37:14+00:00
15597;5.34;2023-07-02T23:57:49+00:00
15598;4.38;2023-11-16T14:12:29+00:00
15599;3.52;2023-09-30T12:42:47+00:00
15603;4.38;2023-10-01T18:56:08+00:00
15604;2.13;2023-07-14T04:25:26+00:00
15605;1.02;2023-09-22T18:14:44+00:00
15610;5.78;2023-07-10T11:01:22+00:00
15616;1.61;2023-10-20T14:17:24+00:00
15653;4.52;2023-05-13T00:46:25+00:00
15654;3.17;2023-05-14T22:46:18+00:00
15664;1.59;2023-09-01T15:11:40+00:00
15665;4.81;2023-09-04T01:47:49+00:00
15674;5.12;2023-06-05T14:44:42+00:00
15680;2.67;2023-08-02T12:44:35+00:00
15693;5.14;2023-09-19T21:41:38+00:00
15695;2.94;2023-05-11T18:04:28+00:00
15709;5.78;2023-09-15T06:07:48+00:00
15712;5.16;2023-11-06T16:22:17+00:00
15713;6.09;2023-06-13T05:00:50+00:00
15725;4.61;2023-05-27T22:34:19+00:00
15727;3.38;2023-09-13T08:15:29+00:00
15728;5.96;2023-10-03T09:43:45+00:00
15730;1.01;2023-07-01T07:52:33+00:00
15731;5.51;2023-09-18T06:10:19+00:00
15742;5.93;2023-10-09T21:28:08+00:00
